Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100)
9855,Ronnie Fuentes,"behavior, item, instead",9,MBA,Deep Learning Specialization,Software Engineer,Reject,76782,5,76
939,William Johnston,"SQL, C++, Java, React",3,M.Tech,Google ML,Software Engineer,Reject,44121,0,60
1087,Ashley Carson,"there, perhaps, pattern",2,MBA,Google ML,Software Engineer,Reject,78636,5,86
7076,Alexandra Kim,"quality, just, class",8,PhD,AWS Certified,Cybersecurity Analyst,Reject,79714,4,60
2758,Tracy Moore,"statement, million, take",18,B.Tech,Google ML,Cybersecurity Analyst,Reject,63173,3,84
5973,Mindy Kim,"government, to, single",6,MBA,None,Software Engineer,Hire,113841,6,81
4028,Jack Hayes,"letter, feeling, this",7,MBA,AWS Certified,AI Researcher,Hire,101931,2,83
4124,Ricardo Olson,"claim, sign, market",18,MBA,Google ML,Software Engineer,Hire,117460,4,95
3358,Jennifer Brock,"safe, strong, expert",7,PhD,AWS Certified,AI Researcher,Hire,80017,5,75
386,Wendy Ferguson,"Linux, Ethical Hacking, Networking",10,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,108070,1,100
5488,Shannon Norris,"exactly, race, Congress",19,B.Tech,None,Software Engineer,Reject,98453,0,81
6690,Alison Burch,"southern, city, him",15,B.Tech,AWS Certified,Data Scientist,Reject,114863,3,88
2463,Benjamin Torres,"success, look, real",4,PhD,Google ML,AI Researcher,Hire,95709,7,97
537,Carlos Ochoa,"Java, React, C++, SQL",8,B.Tech,Google ML,Software Engineer,Hire,63268,7,100
4720,Jonathan Sanchez,"eye, tough, personal",19,PhD,Google ML,Data Scientist,Reject,94482,10,74
9020,Francisco Todd,"home, class, occur",12,MBA,AWS Certified,Data Scientist,Hire,112179,9,71
4638,Logan Lopez,"can, detail, parent",9,PhD,Google ML,Cybersecurity Analyst,Hire,114672,2,87
937,Samuel Arnold,"Ethical Hacking, Linux",9,MBA,AWS Certified,Cybersecurity Analyst,Hire,46896,8,100
9027,Elizabeth Green,"four, two, develop",16,B.Tech,Google ML,Software Engineer,Reject,90014,5,56
2738,Nicholas Robinson,"chance, fall, worker",10,B.Sc,None,Cybersecurity Analyst,Reject,76657,4,79
7421,Joseph Hess,"provide, him, writer",7,B.Tech,Deep Learning Specialization,AI Researcher,Hire,104284,3,69
9729,Vanessa Martin,"store, reason, character",5,B.Tech,AWS Certified,Data Scientist,Hire,81907,10,56
202,Thomas Hill,"TensorFlow, NLP",6,PhD,Google ML,AI Researcher,Hire,87988,1,85
3939,Cameron Lyons,"stand, source, role",14,PhD,Deep Learning Specialization,Data Scientist,Hire,100940,8,76
1082,Jennifer Villarreal,"himself, believe, against",6,B.Tech,Google ML,Cybersecurity Analyst,Reject,57964,4,68
1498,Marilyn Martin,"two, discussion, sort",18,PhD,AWS Certified,Cybersecurity Analyst,Reject,42833,8,70
9039,Shane Gomez,"on, claim, experience",12,B.Sc,AWS Certified,Data Scientist,Reject,52370,3,62
9107,Richard Barnes,"while, catch, available",11,B.Sc,AWS Certified,Software Engineer,Reject,54271,2,94
140,James Lewis,"oil, house, wonder",6,PhD,AWS Certified,Cybersecurity Analyst,Reject,101372,3,53
7454,Andrew Williams,"allow, news, early",1,PhD,Deep Learning Specialization,AI Researcher,Reject,99552,8,71
4246,Michael Chambers,"night, wife, forward",12,PhD,None,Software Engineer,Reject,115562,3,99
7538,Nichole Sheppard,"firm, later, yeah",3,MBA,AWS Certified,Data Scientist,Hire,65058,6,50
4244,Jeremy Nelson,"within, value, serious",2,PhD,None,Software Engineer,Reject,64343,0,74
5272,Vanessa Richards,"American, then, ability",12,B.Sc,Google ML,Cybersecurity Analyst,Reject,82863,2,97
2074,Jordan Lee,"increase, or, wrong",2,B.Tech,Deep Learning Specialization,Software Engineer,Reject,53551,7,85
968,Jeffery Stokes,"final, key, yourself",9,B.Sc,AWS Certified,Data Scientist,Reject,71993,6,83
8452,Katherine Johnston,"want, century, civil",4,B.Sc,Google ML,Data Scientist,Hire,109352,5,76
38,Judy Mann,"too, discover, stay",12,PhD,Deep Learning Specialization,AI Researcher,Hire,61957,3,84
4811,Brandon Franco,"able, situation, argue",14,MBA,None,Software Engineer,Hire,72999,3,75
8380,Tiffany Pitts,"paper, keep, together",18,PhD,None,Software Engineer,Hire,81645,1,73
1813,Darrell Harris,"development, responsibility, certainly",18,MBA,Google ML,Software Engineer,Hire,72343,7,74
6365,Brian Gonzalez,"institution, establish, out",12,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,107987,7,59
9429,Janice Stark,"life, condition, economic",4,B.Tech,None,Software Engineer,Reject,108295,1,62
6334,Brandy Ball,"agree, number, war",5,B.Sc,None,AI Researcher,Reject,48332,10,71
604,Kimberly Miles,"React, SQL",10,MBA,AWS Certified,Software Engineer,Hire,113587,0,100
6722,Tara Harris MD,"many, analysis, ask",16,MBA,AWS Certified,AI Researcher,Reject,105264,3,56
4634,Steven Bailey,"then, seat, forward",15,PhD,AWS Certified,AI Researcher,Hire,76956,6,68
127,Sophia Bradley,"Machine Learning, Python, Deep Learning, SQL",5,M.Tech,Deep Learning Specialization,Data Scientist,Hire,95222,5,100
3929,Andrew Rodgers,"like, performance, so",15,B.Tech,Google ML,AI Researcher,Reject,57206,9,67
8200,Mark Robles,"item, court, truth",6,B.Sc,AWS Certified,Software Engineer,Reject,42410,3,68
9390,Brittney Mayo,"kind, bed, give",5,B.Tech,Google ML,AI Researcher,Hire,94208,3,74
1792,Misty Pierce,"pick, western, raise",12,MBA,Deep Learning Specialization,Software Engineer,Reject,58580,3,96
828,Tiffany Cox,"React, SQL",8,M.Tech,AWS Certified,Software Engineer,Hire,46717,6,100
7270,John Carlson,"most, hold, because",6,B.Tech,Google ML,Cybersecurity Analyst,Reject,76417,1,57
985,Nicholas Wheeler,"SQL, Deep Learning",0,PhD,Deep Learning Specialization,Data Scientist,Reject,118976,8,60
2950,Cody Martinez,"chance, personal, lawyer",8,B.Tech,Google ML,AI Researcher,Hire,113878,10,69
3031,Colin Bennett,"region, pretty, personal",1,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,51982,3,94
2653,Joseph Richardson,"choice, two, treatment",0,B.Tech,Deep Learning Specialization,Software Engineer,Reject,50853,5,55
8255,Dr. Eric Frost,"your, benefit, wish",8,B.Sc,None,Cybersecurity Analyst,Hire,51944,3,50
8371,Deborah Brooks,"cut, threat, put",5,B.Tech,None,Data Scientist,Hire,90048,1,86
363,Stephanie Edwards,"SQL, Java",3,B.Sc,None,Software Engineer,Hire,41272,6,70
1569,Kevin Martin,"whom, away, produce",6,PhD,Google ML,AI Researcher,Reject,89599,4,90
346,Isabel Williams,"Cybersecurity, Ethical Hacking, Networking, Linux",6,MBA,Google ML,Cybersecurity Analyst,Hire,89696,10,100
815,Jose Kane,"Ethical Hacking, Networking",5,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,75413,4,90
3993,David Mcneil,"happy, operation, step",14,PhD,Deep Learning Specialization,AI Researcher,Hire,92581,3,80
5980,Erik Underwood,"student, simply, four",9,B.Tech,None,Cybersecurity Analyst,Reject,119087,3,54
7618,Mary Whitney,"account, laugh, development",6,PhD,Google ML,Software Engineer,Hire,71525,1,73
5801,Tricia Perkins,"hand, last, believe",16,PhD,Google ML,Software Engineer,Reject,69539,1,56
9951,Michael Perry,"financial, force, real",13,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,74549,7,79
8889,Mitchell Ray,"up, care, leave",3,B.Sc,Google ML,Software Engineer,Reject,41095,8,96
4668,Joseph Stevens,"social, mention, water",14,B.Sc,AWS Certified,Software Engineer,Hire,107844,0,89
794,Jennifer Hess,"SQL, Deep Learning, Python, Machine Learning",7,M.Tech,None,Data Scientist,Hire,71964,7,100
9304,Richard Flores,"seven, easy, poor",13,MBA,None,Software Engineer,Reject,82163,10,61
2634,Leslie Meadows,"past, garden, impact",3,MBA,AWS Certified,Cybersecurity Analyst,Reject,119817,3,54
95,Madison Dunn,"Java, SQL, C++",9,B.Tech,Google ML,Software Engineer,Hire,113365,8,100
8641,Leslie Green,"better, wish, water",8,B.Tech,AWS Certified,Data Scientist,Hire,46434,6,76
2459,Chris Brock,"fill, hotel, pressure",20,B.Sc,Deep Learning Specialization,AI Researcher,Hire,105595,5,73
7965,Sandy Morgan,"easy, wait, line",8,MBA,AWS Certified,Cybersecurity Analyst,Hire,53253,3,92
1883,Tammy Johnson,"chance, traditional, speech",20,MBA,AWS Certified,AI Researcher,Reject,45701,7,50
233,Amanda Mitchell,"eight, positive, several",8,MBA,Deep Learning Specialization,Software Engineer,Reject,52617,5,55
8025,Tanya Jones,"save, serious, scene",7,B.Sc,AWS Certified,Data Scientist,Hire,116705,4,81
3650,John Lopez,"voice, financial, since",11,MBA,Deep Learning Specialization,AI Researcher,Hire,97669,7,62
3674,Christine Orr,"reach, senior, full",2,PhD,Google ML,AI Researcher,Hire,98004,5,78
2249,Jeffery Greene,"establish, floor, everything",11,MBA,None,Cybersecurity Analyst,Reject,50695,10,65
3660,Allison Stafford,"simple, black, simply",9,B.Sc,Deep Learning Specialization,Software Engineer,Hire,99536,3,72
7743,John Farmer,"degree, across, scientist",15,MBA,None,Data Scientist,Reject,104783,1,84
5990,Shaun Walton,"real, with, site",14,B.Sc,Google ML,AI Researcher,Hire,61389,2,55
3087,Robert Kent,"those, onto, pass",20,B.Tech,Deep Learning Specialization,AI Researcher,Hire,94385,7,62
951,Rita Russell,"Deep Learning, Machine Learning",7,M.Tech,AWS Certified,Data Scientist,Hire,87562,9,100
405,Tonya Beck,"two, scientist, often",14,MBA,None,Software Engineer,Hire,115198,7,78
7916,Rachel Anderson,"appear, eye, instead",9,B.Sc,Deep Learning Specialization,Data Scientist,Reject,61125,4,85
8311,Sean Sheppard,"prevent, argue, true",4,B.Sc,None,Cybersecurity Analyst,Hire,116600,6,81
8309,Cameron Jackson,"forward, at, message",13,B.Tech,Deep Learning Specialization,Software Engineer,Hire,46075,1,53
420,Joseph Richards,"Cybersecurity, Ethical Hacking, Linux",1,B.Tech,Google ML,Cybersecurity Analyst,Hire,65313,7,70
923,Michael Padilla,"TensorFlow, Python",7,B.Sc,Deep Learning Specialization,AI Researcher,Hire,98529,1,95
5611,Chelsea Adams,"rich, road, law",10,PhD,Deep Learning Specialization,Software Engineer,Reject,59012,5,86
478,Beth Harper,"SQL, Python",8,MBA,Deep Learning Specialization,Data Scientist,Hire,75286,10,100
9747,Maria Powell,"summer, next, management",5,B.Tech,Deep Learning Specialization,Data Scientist,Reject,119394,5,87
321,Willie Flores,"growth, recent, responsibility",6,MBA,Google ML,Software Engineer,Reject,53873,1,93
5027,William Medina,"draw, allow, step",3,B.Sc,Deep Learning Specialization,Data Scientist,Hire,95342,2,83
5664,Mrs. Katelyn Leon,"bad, any, test",15,B.Sc,AWS Certified,AI Researcher,Reject,98020,10,85
7150,Alexa Cantu,"example, find, more",17,MBA,AWS Certified,Data Scientist,Reject,40347,9,59
7747,Kayla Davis,"type, relate, practice",20,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,49427,8,64
1171,Rebecca Richards,"step, mother, attack",0,MBA,Deep Learning Specialization,Software Engineer,Reject,103273,10,97
3500,Dwayne Anderson,"cold, doctor, would",12,B.Tech,None,AI Researcher,Hire,71239,9,98
9949,Anthony Harper,"nothing, authority, heavy",1,MBA,AWS Certified,Software Engineer,Hire,119450,10,86
4761,Claudia Campos,"meet, positive, give",3,B.Sc,AWS Certified,AI Researcher,Reject,89311,10,68
3782,Nicholas Parker,"sing, we, recently",20,MBA,Deep Learning Specialization,AI Researcher,Hire,46810,1,63
2372,Lisa Day,"air, environment, bad",14,PhD,Google ML,AI Researcher,Reject,56992,7,80
7511,Amy Lewis,"as, young, wrong",11,MBA,AWS Certified,Data Scientist,Reject,118280,3,88
4017,Ashley Long MD,"must, raise, full",5,MBA,AWS Certified,Data Scientist,Reject,68822,7,55
923,Johnny Torres,"over, almost, newspaper",19,MBA,Deep Learning Specialization,Data Scientist,Hire,42348,5,86
993,Michael Dodson,"React, SQL",10,PhD,Deep Learning Specialization,Software Engineer,Hire,50166,10,100
1408,Craig Parker,"order, heart, bring",6,PhD,AWS Certified,Cybersecurity Analyst,Reject,46949,0,91
6634,Nicholas Adams Jr.,"social, different, require",4,B.Sc,AWS Certified,Data Scientist,Reject,84697,8,62
6756,Dylan Hoffman PhD,"receive, each, point",7,B.Sc,Google ML,Cybersecurity Analyst,Hire,102465,1,65
6666,Robert Valdez,"where, break, it",19,B.Tech,Google ML,Cybersecurity Analyst,Hire,82926,3,55
2425,Kayla Wilson,"protect, remember, popular",9,B.Tech,AWS Certified,Data Scientist,Hire,75072,0,91
6813,Paul Rogers,"yard, security, reason",7,B.Sc,None,Data Scientist,Hire,43098,6,90
8625,James Park,"impact, night, bag",4,PhD,AWS Certified,AI Researcher,Hire,80990,3,61
6935,Lauren Williams,"may, very, research",15,B.Tech,None,Data Scientist,Reject,85701,8,85
6676,Brittany Gonzalez DDS,"account, structure, loss",12,MBA,Google ML,AI Researcher,Reject,46832,8,63
9519,Scott Harper,"style, test, meeting",1,B.Tech,None,AI Researcher,Reject,81300,4,76
7333,Lauren Nicholson,"building, cost, gun",1,MBA,None,AI Researcher,Hire,77213,10,99
78,Michael Vasquez,"Cybersecurity, Ethical Hacking, Linux, Networking",7,PhD,None,Cybersecurity Analyst,Hire,62406,1,95
3234,Joshua Perez,"message, even, figure",18,MBA,Deep Learning Specialization,AI Researcher,Hire,57089,10,87
4930,Richard Ellis,"table, great, line",19,B.Sc,None,Software Engineer,Reject,72771,4,71
9872,Andrea Hernandez,"radio, wall, price",17,B.Sc,Google ML,Cybersecurity Analyst,Reject,93069,7,66
873,Lorraine Hammond,"Linux, Cybersecurity",8,MBA,AWS Certified,Cybersecurity Analyst,Hire,60790,7,100
6337,Mary Hill,"can, democratic, population",2,B.Sc,Deep Learning Specialization,Software Engineer,Hire,51799,6,89
2491,Vicki Davis,"ago, hundred, newspaper",15,B.Tech,Google ML,Cybersecurity Analyst,Hire,44683,9,77
3789,Laura Wyatt,"keep, teacher, with",10,PhD,Deep Learning Specialization,Data Scientist,Hire,44897,2,64
7361,Lori Little,"heavy, foreign, fill",6,B.Tech,Deep Learning Specialization,Data Scientist,Hire,93135,4,74
93,Ronald Lawson,"control, majority, these",10,MBA,Google ML,Cybersecurity Analyst,Reject,42449,10,78
5049,Vincent Holmes,"plant, sort, international",12,PhD,Google ML,Data Scientist,Reject,93412,7,65
7991,Deborah Henry,"born, bill, tough",8,MBA,None,Software Engineer,Hire,85988,9,74
7819,Alan Maxwell,"nothing, way, describe",12,MBA,Deep Learning Specialization,AI Researcher,Reject,91678,9,67
376,Jennifer Love,"Ethical Hacking, Networking, Linux",1,M.Tech,Google ML,Cybersecurity Analyst,Reject,57375,2,45
1934,Christopher Simmons,"concern, whom, control",0,PhD,AWS Certified,Software Engineer,Hire,62715,7,70
58,Jeffrey Brewer,"financial, must, nor",4,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,87543,1,58
2685,Marcus Logan,"smile, factor, vote",6,MBA,None,Data Scientist,Reject,114616,10,82
1583,Anthony Compton,"win, responsibility, bad",11,B.Sc,None,Software Engineer,Reject,113508,3,62
1430,Alexandra Fox,"day, picture, enjoy",3,PhD,Google ML,AI Researcher,Hire,113757,1,51
9982,Kristen Gonzalez,"scene, indeed, special",0,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,102635,3,64
8194,Todd Stanley,"evening, education, reveal",10,MBA,Google ML,Cybersecurity Analyst,Hire,54077,3,76
5629,David Price,"national, quite, message",15,B.Tech,AWS Certified,AI Researcher,Hire,92316,1,57
1520,Michael Lawrence,"he, center, near",9,B.Sc,Deep Learning Specialization,AI Researcher,Hire,54568,7,52
284,Kimberly Hensley,"reduce, scientist, thousand",15,PhD,AWS Certified,Software Engineer,Hire,80328,7,87
3936,Brett Snyder,"easy, sound, politics",10,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,81121,9,64
6514,Scott Wolfe,"behind, eat, consider",4,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,72904,1,98
8062,Jason Salinas MD,"some, family, difficult",10,MBA,Deep Learning Specialization,Data Scientist,Hire,102485,3,81
9562,Megan Ramirez,"ever, which, result",17,MBA,Google ML,Data Scientist,Hire,92284,10,94
9346,Timothy Campbell,"share, medical, public",16,PhD,Deep Learning Specialization,AI Researcher,Reject,76735,0,62
321,Jerome Sampson,"Deep Learning, SQL",5,MBA,Google ML,Data Scientist,Hire,114879,8,100
5444,Sandra Lopez,"would, mother, agent",7,B.Sc,Google ML,Software Engineer,Hire,89915,9,69
1215,Margaret Santiago,"push, whole, behavior",16,B.Tech,None,AI Researcher,Hire,115984,9,59
2855,Wendy Richards,"personal, actually, type",14,B.Tech,Deep Learning Specialization,Software Engineer,Reject,41133,2,57
329,Andrew Clark,"college, determine, across",12,B.Tech,Deep Learning Specialization,Software Engineer,Hire,45440,2,99
357,Monique Osborne,"rate, discuss, strategy",7,B.Tech,None,Software Engineer,Reject,70195,10,72
261,Steven Hull,"Python, Pytorch",7,B.Sc,Google ML,AI Researcher,Hire,71756,2,100
4385,Keith Cervantes,"standard, site, might",12,B.Tech,None,Software Engineer,Hire,86201,5,97
3069,Monica Taylor,"stand, while, baby",14,PhD,AWS Certified,Software Engineer,Reject,71912,0,68
902,John Wilson,"Pytorch, NLP, Python, TensorFlow",7,M.Tech,AWS Certified,AI Researcher,Hire,112353,10,100
2564,Mary Wong,"they, drive, real",14,PhD,AWS Certified,Software Engineer,Hire,56052,9,50
5815,Daniel Thompson,"before, resource, another",8,MBA,None,Cybersecurity Analyst,Reject,79703,3,96
3138,Laura Sandoval,"bed, performance, Mrs",9,PhD,None,Cybersecurity Analyst,Reject,74549,1,87
2880,Tabitha Williams,"or, reality, face",19,B.Sc,None,AI Researcher,Reject,50024,9,63
890,Mark Patel,"compare, give, bad",8,PhD,Google ML,Software Engineer,Reject,88585,6,55
5447,Dennis Moore,"ok, increase, discuss",8,B.Sc,Google ML,Cybersecurity Analyst,Hire,80522,1,76
2036,Tyrone Ferrell,"TV, it, finish",2,B.Tech,None,AI Researcher,Reject,53148,6,68
225,John Weiss,"Linux, Ethical Hacking, Cybersecurity",4,PhD,AWS Certified,Cybersecurity Analyst,Hire,96836,1,70
724,Christopher Campbell,"Ethical Hacking, Cybersecurity",9,MBA,None,Cybersecurity Analyst,Hire,44150,6,100
4277,Jennifer Simmons,"western, him, book",12,B.Sc,AWS Certified,Data Scientist,Hire,43448,1,86
9029,Jean Blankenship,"remember, someone, Congress",8,B.Tech,AWS Certified,AI Researcher,Reject,118686,3,100
5206,Samantha Callahan,"draw, likely, eat",7,MBA,Google ML,AI Researcher,Reject,101725,5,79
847,Curtis Wood,"Deep Learning, Machine Learning",4,B.Tech,Google ML,Data Scientist,Hire,88986,2,70
2448,Antonio Bond,"notice, about, election",3,B.Tech,Deep Learning Specialization,Software Engineer,Hire,57592,8,74
2336,Andrew Smith,"machine, deep, various",20,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,51421,5,73
118,Mariah Randolph,"React, C++, Java",5,PhD,AWS Certified,Software Engineer,Hire,72099,10,100
646,Susan Cobb,"NLP, TensorFlow, Pytorch",3,M.Tech,None,AI Researcher,Hire,115568,10,95
4,Elizabeth Carney,"Python, Pytorch, TensorFlow",7,B.Tech,AWS Certified,AI Researcher,Hire,46848,0,95
1564,Sierra Cook,"whose, body, relate",15,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,77115,9,54
468,Margaret Turner,"Cybersecurity, Ethical Hacking, Networking, Linux",3,PhD,None,Cybersecurity Analyst,Hire,105166,5,75
6,Samantha Santos,"Cybersecurity, Networking, Linux, Ethical Hacking",10,B.Tech,Google ML,Cybersecurity Analyst,Hire,47957,5,100
920,Kelly Harrell,"Cybersecurity, Networking, Ethical Hacking",4,MBA,None,Cybersecurity Analyst,Hire,112115,9,100
2743,Barbara Rhodes,"party, area, floor",12,B.Sc,Deep Learning Specialization,Data Scientist,Hire,81743,1,88
8943,Ashley Davis,"appear, concern, what",6,MBA,AWS Certified,Data Scientist,Hire,60934,7,77
910,Paul Nelson,"describe, pick, cup",0,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,54928,3,54
243,Katherine Chase,"C++, SQL, React",8,B.Tech,Google ML,Software Engineer,Hire,99288,4,100
2838,Juan Silva,"improve, sit, police",17,B.Sc,None,Software Engineer,Reject,97226,0,95
9545,Michael Bush,"police, agency, century",15,MBA,AWS Certified,Cybersecurity Analyst,Reject,40261,5,79
5194,Susan Patterson,"director, concern, agency",4,B.Sc,Google ML,Software Engineer,Hire,84232,6,86
964,Joel Guerra,"wait, peace, main",10,PhD,Google ML,Software Engineer,Reject,87746,0,80
9743,Scott Drake,"worry, quality, fund",20,B.Sc,AWS Certified,AI Researcher,Reject,61981,10,98
6498,Victoria Duncan,"top, together, nature",14,B.Sc,None,AI Researcher,Hire,99217,9,87
1390,Brian Russo,"Mr, child, imagine",20,B.Sc,AWS Certified,Software Engineer,Reject,106189,5,68
5764,Anna Martinez,"direction, stock, bar",1,PhD,Google ML,Cybersecurity Analyst,Hire,78340,3,57
1622,Stephen Beck,"positive, phone, without",5,PhD,Deep Learning Specialization,AI Researcher,Reject,97839,4,58
2165,Andrew Herrera,"visit, popular, state",7,MBA,AWS Certified,Cybersecurity Analyst,Hire,112649,7,96
9077,Reginald Steele,"manage, arm, over",10,MBA,None,Cybersecurity Analyst,Reject,115347,8,63
1773,Theresa Smith,"voice, bank, responsibility",14,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,96281,1,57
442,Jacob Brooks,"power, by, happy",1,PhD,AWS Certified,Software Engineer,Reject,75546,7,75
3975,Brandi Edwards,"successful, stuff, state",16,PhD,AWS Certified,Software Engineer,Reject,79576,6,75
5800,Timothy Rivera,"agree, realize, consider",2,PhD,Google ML,Cybersecurity Analyst,Reject,119740,10,79
3229,Teresa Osborne,"enjoy, red, machine",3,MBA,Google ML,Data Scientist,Reject,96350,0,88
2436,Kelly Williams,"seven, second, what",16,B.Sc,None,Software Engineer,Hire,95089,6,57
7985,Angela Phillips,"test, act, loss",5,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,61065,3,56
5054,Sharon Shelton,"since, throughout, food",16,PhD,Deep Learning Specialization,AI Researcher,Reject,82653,6,68
2970,Jeffrey Barrett,"suffer, investment, cost",7,MBA,Google ML,AI Researcher,Reject,85219,7,56
2324,Alex Palmer,"moment, now, manager",19,B.Tech,None,Data Scientist,Hire,64267,5,60
900,Virginia Miller,"quickly, along, middle",0,PhD,Deep Learning Specialization,Software Engineer,Reject,93727,10,92
6115,Reginald Johnson,"institution, treat, assume",8,B.Tech,None,Data Scientist,Reject,101583,10,61
2907,Melissa Scott,"meeting, door, usually",19,B.Sc,Deep Learning Specialization,Data Scientist,Hire,92372,5,67
5572,Dean Wright,"cup, say, town",16,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,58834,8,62
846,David Lara,"sort, statement, available",19,PhD,None,Data Scientist,Reject,56006,1,67
708,Joseph Le,"ask, although, if",13,B.Tech,None,Cybersecurity Analyst,Reject,103749,5,81
7496,Vanessa Harrington,"magazine, offer, rest",2,PhD,Deep Learning Specialization,Cybersecurity Analyst,Reject,49982,6,96
6805,Benjamin Santana,"community, store, market",16,MBA,Google ML,Cybersecurity Analyst,Reject,64747,10,90
233,Jennifer Lane,"Deep Learning, Python",3,MBA,AWS Certified,Data Scientist,Hire,110523,4,70
67,Brittney Mccormick,"Java, C++, React, SQL",8,B.Sc,None,Software Engineer,Hire,89042,1,100
5906,Paul Yu,"structure, need, evidence",4,PhD,Google ML,AI Researcher,Reject,84491,2,86
8862,Patricia Jackson,"measure, special, management",2,PhD,None,Cybersecurity Analyst,Hire,117242,2,97
4615,Miguel Harrison,"chair, large, word",6,MBA,None,Data Scientist,Reject,59565,9,70
126,Taylor Cunningham,"SQL, Python",9,B.Sc,Deep Learning Specialization,Data Scientist,Hire,66133,2,100
7630,Gregory Keith,"five, third, activity",13,PhD,Deep Learning Specialization,Software Engineer,Hire,112215,2,58
3924,Elizabeth Atkinson,"expect, somebody, task",19,PhD,Deep Learning Specialization,AI Researcher,Hire,83081,10,71
9487,Janet Stein,"compare, interesting, few",7,MBA,Deep Learning Specialization,AI Researcher,Reject,61308,2,51
8585,Michael Rivas,"generation, your, population",9,PhD,Google ML,Data Scientist,Hire,65195,4,52
2663,Erika Cabrera,"senior, guess, structure",20,B.Tech,None,Data Scientist,Reject,107137,10,85
1055,Robin Ford,"light, significant, enough",17,MBA,Deep Learning Specialization,Data Scientist,Reject,87845,8,79
9815,Timothy Jacobs,"heavy, bring, bag",12,MBA,AWS Certified,Software Engineer,Hire,93058,9,71
3137,Kenneth Poole,"mother, eat, lose",13,PhD,AWS Certified,Data Scientist,Reject,58896,3,53
9031,Marcus Young,"wife, investment, girl",1,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,80084,0,86
5118,Joseph Osborne,"great, fish, especially",1,B.Sc,Google ML,AI Researcher,Hire,78546,0,71
919,Shannon Frazier,"Deep Learning, Python",5,MBA,AWS Certified,Data Scientist,Hire,100800,3,85
2090,Joseph Alvarez,"now, friend, story",5,B.Sc,None,Software Engineer,Reject,106183,1,62
365,Breanna Moore,"React, Java, SQL",4,M.Tech,Deep Learning Specialization,Software Engineer,Hire,82848,5,90
9328,Paul Suarez,"firm, not, road",17,B.Sc,None,Software Engineer,Hire,86226,4,88
5791,Diane Baker,"time, meeting, all",6,MBA,Google ML,Software Engineer,Hire,110111,1,60
401,Mercedes Mcconnell,"trial, budget, she",10,B.Sc,Google ML,AI Researcher,Reject,107076,6,69
526,Jenna Burnett,"Networking, Cybersecurity",7,PhD,None,Cybersecurity Analyst,Hire,50704,0,80
56,Danielle Drake,"Cybersecurity, Networking, Ethical Hacking",1,B.Sc,Google ML,Cybersecurity Analyst,Reject,56827,4,55
639,Dr. Brandon Dickson DDS,"TensorFlow, NLP",7,M.Tech,Deep Learning Specialization,AI Researcher,Hire,45655,6,100
303,Amber Dalton,"NLP, Python, TensorFlow, Pytorch",2,PhD,Deep Learning Specialization,AI Researcher,Hire,72948,10,100
4189,Alicia Mason,"much, shake, behavior",19,PhD,AWS Certified,Cybersecurity Analyst,Hire,100058,0,62
2446,Scott Martinez,"artist, risk, information",6,PhD,AWS Certified,Cybersecurity Analyst,Hire,42040,8,65
5871,Melanie Richardson,"floor, field, contain",1,PhD,None,Cybersecurity Analyst,Hire,106226,3,99
5442,Emily Weaver,"agree, business, tough",16,PhD,None,Software Engineer,Hire,66650,8,88
1184,Douglas Fernandez,"term, trouble, customer",16,B.Tech,Google ML,AI Researcher,Reject,116939,5,83
3573,Emily Petersen,"yard, tough, guess",18,PhD,Deep Learning Specialization,Software Engineer,Hire,44801,4,69
2069,Michael Mcdonald,"sure, instead, minute",9,PhD,Google ML,Data Scientist,Hire,83121,10,63
113,Amanda Buchanan,"memory, page, able",18,MBA,None,Cybersecurity Analyst,Reject,76556,8,93
5158,Brianna Harvey,"machine, year, will",19,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,44611,4,91
7403,Richard Wright,"huge, be, thought",9,PhD,Deep Learning Specialization,Data Scientist,Hire,91760,3,83
9178,Courtney Nelson,"cost, answer, service",1,MBA,Google ML,Software Engineer,Hire,94740,6,70
4861,Ryan Raymond,"benefit, politics, tree",9,PhD,Google ML,AI Researcher,Hire,113195,9,62
4607,Alejandra Lamb,"under, series, defense",1,PhD,AWS Certified,Software Engineer,Hire,101767,5,56
